UserId	PostId	PostTypeID
6207849	41908141	2
2901002	41855122	2
6207849	41811710	2
2901002	41810597	2
2399894	41750227	2
2336654	37488112	2
837534	36809757	2
5520354	36809551	2
2302819	31502409	2
240490	41748164	2
3707607	41702554	2
5741205	41681724	2
3707607	41665582	2
2336654	41663125	2
3067241	41649558	2
545438	41581211	2
4983450	41581152	2
2336654	41581129	2
7244759	41559374	2
5741205	41558306	2
704848	41509562	2
5741205	41509522	2
5806746	41475812	2
4983450	41475798	2
5741205	41447373	2
2901002	41440095	2
3954379	41438987	2
4983450	41389684	2
4983450	41363963	2
2336654	41332755	2
3707607	41333541	2
3707607	41286829	2
2336654	41255177	2
4492932	41213232	2
2901002	41212355	2
5673316	41173842	2
2543372	41013786	2
2901002	41013689	2
4983450	40987390	2
1609428	40872921	2
6596015	40872242	2
2543372	40849643	2
1240268	40756620	2
6207849	40747102	2
5741205	38801383	2
7171976	40710862	2
6207849	40683477	2
6924242	40623195	2
49559	40599085	2
2901002	40589554	2
2857926	40582165	2
2285236	40579002	2
3025981	40578997	2
5741205	40561149	2
3339965	40539507	2
5741205	40493787	2
1474727	40494108	2
704848	40474959	2
2063361	40474887	2
189418	40472313	2
2670792	40468511	2
624829	40434195	2
2336654	40431866	2
378704	40409954	2
4983450	40392895	2
2901002	40366214	2
2901002	40321255	2
2285236	40312272	2
3124409	40291253	2
4099813	40290845	2
6900523	40271136	2
4983450	40270864	2
4313064	40270639	2
5626112	40263693	2
4177078	40263643	2
7045225	40175580	2
2901002	40174352	2
4413446	40030423	2
2336654	39938725	2
2336654	39774519	2
704848	39773894	2
1422451	39761232	2
5741205	39669850	2
2285236	39669365	2
704848	39643222	2
4291583	39642987	2
12663	39576338	2
3751373	39485977	2
6207849	39488155	2
4983450	39323102	2
839957	39282739	2
5433002	39078218	2
3447158	39030413	2
146073	30730063	2
2901002	38978237	2
5741205	38945947	2
6414203	38946041	2
1762211	38945903	2
6669476	38945917	2
6207849	38814249	2
3558644	38801480	2
3765319	38801397	2
2901002	38741853	2
1681480	38709881	2
6657815	38729595	2
2336654	38709838	2
2336654	38709798	2
3455794	38697308	2
2483271	38696167	2
3732271	38677460	2
4983450	38677071	2
3165737	38644862	2
3846228	38644778	2
2411802	38644843	2
2087463	38637883	2
1225744	38637845	2
190597	38612286	2
2901002	38612189	2
2336654	38562820	2
2901002	38560006	2
2411802	38560277	2
2336654	38548159	2
2285236	38544005	2
5648958	38449558	2
5717589	38316355	2
3293881	38293712	2
2336654	38293618	2
2901002	38232812	2
6540219	38232599	2
2285236	38149920	2
1439745	37979095	2
4983450	37978749	2
1251596	37752565	2
3339965	37713013	2
2901002	37545960	2
1494637	37151751	2
1494637	37516277	2
2336654	37499745	2
5805289	37499720	2
6005451	37443163	2
1101713	37443149	2
2336654	37424470	2
699305	37377779	2
2901002	37377327	2
5314012	37377390	2
4585963	37369013	2
2901002	37368593	2
3657742	37368014	2
4686625	37282991	2
2411802	37282017	2
2336654	37281657	2
2901002	37230933	2
1494637	37230866	2
1494637	37229139	2
4317058	37229342	2
5741205	37159606	2
5717589	37106376	2
2901002	37140432	2
4983290	37126288	2
987185	37090051	2
2901002	37090278	2
1320510	37044996	2
2336654	36984151	2
1227991	36953213	2
786593	36939958	2
5019586	36940740	2
1624921	36939986	2
6259990	36939949	2
2549021	36939938	2
6259990	36939886	2
2635790	36939617	2
2826011	36901552	2
2357112	36901366	2
3991649	36901274	2
4983290	36835337	2
5741205	36821708	2
1771479	36821458	2
5741205	36816292	2
5741205	36813716	2
2901002	36813797	2
3628236	36766037	2
1910242	36766065	2
2137255	36702811	2
2826011	36668093	2
2411802	36535917	2
5741205	36514732	2
2901002	36514240	2
3691783	36511449	2
5402048	36506591	2
704848	36411921	2
5976265	36382327	2
3474956	36270958	2
5331112	36271986	2
4394564	36259475	2
3077059	36259303	2
5910654	36188932	2
4542359	36118547	2
2699288	36118470	2
3510736	36078126	2
2901002	36078793	2
2411802	36078384	2
351204	36056375	2
2901002	35958968	2
3510736	35803171	2
2411802	35802885	2
2901002	35789236	2
674301	35749053	2
1502891	35731825	2
2901002	35721656	2
4542359	35628428	2
4667484	35613232	2
4667484	35491382	2
2028710	35419842	2
2142055	35420409	2
2901002	35383704	2
2370124	35384195	2
2901002	35158827	2
5276797	35155213	2
837534	34948471	2
2070074	34948270	2
5142797	34948166	2
2901002	34942882	2
2901002	34925181	2
837534	34831975	2
704848	34831946	2
1494637	34775158	2
1968405	34775100	2
690430	34747529	2
704848	34747660	2
5712829	34697803	2
2901002	34511871	2
1240268	34375948	2
2411802	34317670	2
1494637	34317370	2
1857805	34317368	2
653364	34270266	2
4720640	34089372	2
1494637	33988608	2
2411802	33837845	2
707650	33489136	2
257465	33204819	2
2141635	33135199	2
4807623	33135626	2
487339	33135364	2
704848	33135309	2
447015	33134860	2
487339	33092106	2
704848	33076563	2
795990	33075203	2
487339	32979988	2
2699288	32610370	2
704848	32610307	2
3165737	32423108	2
704848	32395177	2
1245190	32385439	2
704848	32378385	2
3877338	32354072	2
5160111	32092524	2
190597	31996968	2
180709	31997529	2
317130	31997309	2
3394978	31863377	2
5014134	31863321	2
3898293	31769476	2
3868428	31390365	2
5014134	31389881	2
3675040	30761887	2
487339	30061633	2
704848	30061270	2
1240268	30061534	2
170005	30061342	2
3437504	29278637	2
1113211	29071253	2
918959	29070929	2
1968182	29070901	2
487339	29044116	2
4077912	28941894	2
704848	28941716	2
487339	28888793	2
1628722	27806495	2
704848	28196669	2
2141635	28094111	2
190597	25942076	2
844823	25942286	2
190597	24537464	2
3334852	27791065	2
3849456	27746836	2
498892	27745545	2
1678467	27745633	2
1744834	27564544	2
1289107	27512975	2
833300	27441730	2
1827356	26914272	2
2300461	26612142	2
190597	26371296	2
190597	26170210	2
1222578	26133575	2
704848	26121238	2
298607	26111883	2
2487184	26067422	2
1240268	25655815	2
653364	25586530	2
3599890	23576566	2
190597	22693613	2
1240268	22393870	2
847663	22393133	2
1588795	22086367	2
1240268	21686458	2
137783	20720504	2
1240268	20556415	2
625914	20556092	2
1240268	17951516	2
1221924	17951488	2
398968	15770101	2
644898	15770083	2
